"Esp";"I_meses";"Parc_m2";"N_arv";"DAP_cm";"H_m";"Vol"
"E_camaldulensis";34;288;1;5,411268065;7,65148990244183;0,00879840587853276
"E_camaldulensis";34;288;2;12,25493062;11,4240456682602;0,0673754269102436
"E_camaldulensis";34;288;3;3,978873577;5,909204961559;0,00367374679388549
"E_camaldulensis";34;288;4;6,429859701;8,57287335373954;0,0139183991571834
"E_camaldulensis";34;288;5;9,67662054;10,4989569793946;0,0386058806470975
"E_camaldulensis";34;288;6;5,665915974;7,90233828113733;0,00996221159541244
"E_camaldulensis";34;288;7;;;
"E_camaldulensis";34;288;8;7,384789359;9,26934029293775;0,0198511164112215
"E_camaldulensis";34;288;9;9,963099438;10,6208278331055;0,04140065234452
"E_camaldulensis";34;288;10;6,238873769;8,41580753207621;0,0128637644095045
"E_camaldulensis";34;288;11;9,963099438;10,6208278331055;0,04140065234452
"E_camaldulensis";34;288;12;4,329014452;6,39466161639314;0,00470603903390443
"E_camaldulensis";34;288;13;11,23633898;11,100503143258;0,055036678372131
"E_camaldulensis";34;288;14;8,944507802;10,1596440730956;0,0319191467575084
"E_camaldulensis";34;288;15;6,270704758;8,44244423565677;0,0130364935276521
"E_camaldulensis";34;288;16;;;
"E_camaldulensis";34;288;17;11,07718404;11,0455109145118;0,0532236233927693
"E_camaldulensis";34;288;18;9,421972631;10,3856809597144;0,0362058326498344
"E_camaldulensis";34;288;19;7,257465405;9,18420600430832;0,0189964063443934
"E_camaldulensis";34;288;20;8,435211984;9,89674667246745;0,0276531329698816
"E_camaldulensis";34;288;21;9,89943746;10,5942352839273;0,0407709219422697
"E_camaldulensis";34;288;22;10,18591636;10,7117847514574;0,0436437374269452
"E_camaldulensis";34;288;23;6,525352667;8,64899075472891;0,0144621644406234
"E_camaldulensis";34;288;24;9,262817688;10,3123809947461;0,0347460202243276
"E_camaldulensis";34;288;25;12,60507149;11,525061711416;0,0719107422491156
"E_camaldulensis";34;288;26;8,085071109;9,70135622189232;0,0249034791829968
"E_camaldulensis";34;288;27;6,652676621;8,74807893331319;0,0152042641262586
"E_camaldulensis";34;288;28;7,639437268;9,4332756341897;0,0216194752305805
"E_camaldulensis";34;288;29;9,390141642;10,3711786074286;0,0359113958169859
"E_camaldulensis";34;288;30;9,199155711;10,2825004335716;0,0341707540355709
"E_camaldulensis";34;288;31;6,270704758;8,44244423565677;0,0130364935276521
"E_camaldulensis";34;288;32;;;
"E_camaldulensis";34;288;33;10,12225438;10,6861272299979;0,0429966600154976
"E_camaldulensis";34;288;34;5,602253997;7,84102096610729;0,00966402603083089
"E_camaldulensis";34;288;35;11,26816997;11,111347339158;0,0554030135534472
"E_camaldulensis";34;288;36;6,970986507;8,98442288321834;0,0171450420759162
"E_camaldulensis";34;288;37;8,244226052;9,79174299881461;0,0261348297068133
"E_camaldulensis";34;288;38;10,18591636;10,7117847514574;0,0436437374269452
"E_camaldulensis";34;288;39;;;
"E_camaldulensis";34;288;40;9,89943746;10,5942352839273;0,0407709219422697
"E_camaldulensis";34;288;41;10,24957834;10,737184006201;0,0442957724916758
"E_camaldulensis";34;288;42;10,37690229;10,7872228781765;0,0456147178001162
"E_camaldulensis";34;288;43;9,040000768;10,2063521610274;0,0327542281392071
"E_camaldulensis";34;288;44;4,583662361;6,72147143543828;0,00554561201319155
"E_camaldulensis";34;288;45;8,085071109;9,70135622189232;0,0249034791829968
"E_camaldulensis";34;288;46;;;
"E_camaldulensis";34;288;47;9,262817688;10,3123809947461;0,0347460202243276
"E_camaldulensis";34;288;48;14,2602829;11,9447078954584;0,0953875516914613
"E_citriodora";34;288;1;8,658028904;11,3797823067818;0,0334990046045669
"E_citriodora";34;288;2;8,276057041;11,0145899717209;0,0296261468397791
"E_citriodora";34;288;3;9,867606472;12,4095667883342;0,0474504296041266
"E_citriodora";34;288;4;9,517465597;12,1296786826972;0,0431471200879811
"E_citriodora";34;288;5;8,435211984;11,1693162317703;0,0312089009814773
"E_citriodora";34;288;6;6,111549815;8,47715043391059;0,0124340465204142
"E_citriodora";34;288;7;6,748169587;9,31685436387312;0,0166610040149332
"E_citriodora";34;288;8;8,339719018;11,0769292907676;0,0302539515014708
"E_citriodora";34;288;9;12,98704336;14,4026101536788;0,0953941345343191
"E_citriodora";34;288;10;4,806479281;6,4593680683817;0,00586008704597185
"E_citriodora";34;288;11;8,403380995;11,1386689087463;0,0308888179428009
"E_citriodora";34;288;12;8,276057041;11,0145899717209;0,0296261468397791
"E_citriodora";34;288;13;11,61831085;13,6249819416453;0,0722240444843539
"E_citriodora";34;288;14;9,135493733;11,8079678169506;0,038698942234838
"E_citriodora";34;288;15;5,952394872;8,25323224231572;0,0114833187391023
"E_citriodora";34;288;16;2,578310078;2,14983376967971;0,000561222480012673
"E_citriodora";34;288;17;11,26816997;13,4038273022946;0,0668336973932963
"E_citriodora";34;288;18;6,302535746;8,73827732994601;0,0136306430435859
"E_citriodora";34;288;19;9,230986699;11,8900661253306;0,0397869278153474
"E_citriodora";34;288;20;;;
"E_citriodora";34;288;21;7,002817496;9,62916907472405;0,0185436112587005
"E_citriodora";34;288;22;6,875493542;9,47461666201546;0,0175885197327058
"E_citriodora";34;288;23;;;
"E_citriodora";34;288;24;8,435211984;11,1693162317703;0,0312089009814773
"E_citriodora";34;288;25;10,56788822;12,9300957507588;0,0567071797186994
"E_citriodora";34;288;26;9,071831756;11,7525983390756;0,0379825181564567
"E_citriodora";34;288;27;7,8304232;10,5607574833745;0,0254287741248784
"E_citriodora";34;288;28;10,6315502;12,9750025955917;0,0575917834341847
"E_citriodora";34;288;29;7,289296394;9,96557492094485;0,0207937808983685
"E_citriodora";34;288;30;10,82253613;13,1074528729699;0,060288749971859
"E_citriodora";34;288;31;6,46169069;8,94974778491264;0,0146744898682433
"E_citriodora";34;288;32;9,517465597;12,1296786826972;0,0431471200879811
"E_citriodora";34;288;33;9,167324722;11,8354605644972;0,0390598236821047
"E_citriodora";34;288;34;4,074366543;5,13862565954591;0,00334986311415543
"E_citriodora";34;288;35;6,334366735;8,78101192850138;0,0138360097774345
"E_citriodora";34;288;36;10,18591636;12,6523797173318;0,0515504326330033
"E_citriodora";34;288;37;4,520000384;5,95866884552013;0,00478064042110481
"E_citriodora";34;288;38;;;
"E_citriodora";34;288;39;7,416620348;10,1102241687926;0,0218390009626255
"E_citriodora";34;288;40;;;
"E_citriodora";34;288;41;9,517465597;12,1296786826972;0,0431471200879811
"E_citriodora";34;288;42;5,443099054;7,49639883402292;0,00872177835006327
"E_citriodora";34;288;43;5,379437077;7,39733239453035;0,00840637352831066
"E_citriodora";34;288;44;10,82253613;13,1074528729699;0,060288749971859
"E_citriodora";34;288;45;;;
"E_citriodora";34;288;46;4,806479281;6,4593680683817;0,00586008704597185
"E_citriodora";34;288;47;;;
"E_citriodora";34;288;48;9,835775483;12,384688927714;0,0470502788663906
"E_dunnii";34;288;1;12,41408556;14,4492123441319;0,0874447071701712
"E_dunnii";34;288;2;11,65014183;14,0640651758636;0,0749606219295281
"E_dunnii";34;288;3;13,08253632;14,7566143971168;0,0991814636163236
"E_dunnii";34;288;4;;;
"E_dunnii";34;288;5;13,20986028;14,812326015147;0,101503167762152
"E_dunnii";34;288;6;;;
"E_dunnii";34;288;7;12,38225457;14,4339166059441;0,0869047540000485
"E_dunnii";34;288;8;;;
"E_dunnii";34;288;9;11,55464887;14,0131289013535;0,0734697407611478
"E_dunnii";34;288;10;10,31324031;13,2860194762905;0,0554938741943704
"E_dunnii";34;288;11;12,5732405;14,5247660677905;0,0901702923516317
"E_dunnii";34;288;12;11,4591559;13,9615327948348;0,0719943213881002
"E_dunnii";34;288;13;12,38225457;14,4339166059441;0,0869047540000485
"E_dunnii";34;288;14;11,65014183;14,0640651758636;0,0749606219295281
"E_dunnii";34;288;15;10,66338119;13,5041463176942;0,0602999413203532
"E_dunnii";34;288;16;12,19126864;14,3408158767212;0,0837011737281961
"E_dunnii";34;288;17;11,33183195;13,891689864855;0,0700511413087543
"E_dunnii";34;288;18;12,25493062;14,3721046214209;0,0847621510440256
"E_dunnii";34;288;19;13,17802929;14,7984794452499;0,100920156726328
"E_dunnii";34;288;20;12,89155039;14,6713918599996;0,0957505998956077
"E_dunnii";34;288;21;11,87295875;14,1804187535761;0,0784994943951739
"E_dunnii";34;288;22;12,8597194;14,6569908768235;0,0951848188982671
"E_dunnii";34;288;23;;;
"E_dunnii";34;288;24;;;
"E_dunnii";34;288;25;13,4326772;14,9077651663528;0,105632506574907
"E_dunnii";34;288;26;;;
"E_dunnii";34;288;27;11,68197282;14,0808994330047;0,0754610189758605
"E_dunnii";34;288;28;;;
"E_dunnii";34;288;29;;;
"E_dunnii";34;288;30;14,22845191;15,2286398811195;0,121069933330495
"E_dunnii";34;288;31;;;
"E_dunnii";34;288;32;12,28676161;14,3876527309669;0,0852952206028013
"E_dunnii";34;288;33;11,93662073;14,2130360826919;0,0795260723971895
"E_dunnii";34;288;34;12,44591655;14,4644459280809;0,0879863815046201
"E_dunnii";34;288;35;12,63690248;14,5545626924228;0,0912725774706011
"E_dunnii";34;288;36;11,58647986;14,0301803644737;0,0739649830310165
"E_dunnii";34;288;37;;;
"E_dunnii";34;288;38;11,49098689;13,978805579327;0,0724844100742305
"E_dunnii";34;288;39;11,23633898;13,8385048372837;0,0686117854345494
"E_dunnii";34;288;40;11,30000096;13,8740387916347;0,0695696391790707
"E_dunnii";34;288;41;11,87295875;14,1804187535761;0,0784994943951739
"E_dunnii";34;288;42;11,58647986;14,0301803644737;0,0739649830310165
"E_dunnii";34;288;43;13,24169127;14,826118877584;0,102087902269483
"E_dunnii";34;288;44;;;
"E_dunnii";34;288;45;9,867606472;12,991758785065;0,0496765556912139
"E_dunnii";34;288;46;12,89155039;14,6713918599996;0,0957505998956077
"E_dunnii";34;288;47;11,58647986;14,0301803644737;0,0739649830310165
"E_dunnii";34;288;48;;;
"E_paniculata";34;288;1;7,8304232;10,6557168916253;0,0256574226235531
"E_paniculata";34;288;2;6,525352667;9,27682543497194;0,0155119803838578
"E_paniculata";34;288;3;5,283944111;7,63067048804636;0,00836640755112373
"E_paniculata";34;288;4;5,283944111;7,63067048804636;0,00836640755112373
"E_paniculata";34;288;5;;;
"E_paniculata";34;288;6;5,411268065;7,81727376732052;0,00898903982694183
"E_paniculata";34;288;7;8,689859893;11,4115238014637;0,0338399002995817
"E_paniculata";34;288;8;9,89943746;12,3161559066261;0,0473975721362052
"E_paniculata";34;288;9;8,849014836;11,5403913745948;0,0354870803346083
"E_paniculata";34;288;10;8,75352187;11,4634589531644;0,034493813286539
"E_paniculata";34;288;11;9,103662745;11,7400214229547;0,0382085974467843
"E_paniculata";34;288;12;6,111549815;8,7689970360249;0,0128621189317516
"E_paniculata";34;288;13;7,416620348;10,2516399259259;0,0221444718210954
"E_paniculata";34;288;14;8,212395064;11,0047146806171;0,0291459583105606
"E_paniculata";34;288;15;8,817183847;11,5148754014125;0,0351543377849722
"E_paniculata";34;288;16;7,734930234;10,5649550956259;0,0248222041408612
"E_paniculata";34;288;17;7,480282325;10,3156648265966;0,0226669500479811
"E_paniculata";34;288;18;9,67662054;12,1617021636416;0,0447199872441206
"E_paniculata";34;288;19;7,161972439;9,98842788696661;0,0201197377220745
"E_paniculata";34;288;20;7,161972439;9,98842788696661;0,0201197377220745
"E_paniculata";34;288;21;7,989578143;10,8038121623166;0,0270822415990195
"E_paniculata";34;288;22;8,212395064;11,0047146806171;0,0291459583105606
"E_paniculata";34;288;23;5,825070917;8,39437733869869;0,0111853816550137
"E_paniculata";34;288;24;4,265352475;5,97132103968411;0,0042661896535563
"E_paniculata";34;288;25;8,371550007;11,143806083929;0,0306693932059414
"E_paniculata";34;288;26;6,939155519;9,7483890855446;0,0184334227098898
"E_paniculata";34;288;27;9,867606472;12,294400562795;0,0470100687945247
"E_paniculata";34;288;28;8,085071109;10,8908143934488;0,0279568302956544
"E_paniculata";34;288;29;5,570423008;8,04445400485097;0,00980240880361733
"E_paniculata";34;288;30;9,549296586;12,071121837712;0,0432265209599712
"E_paniculata";34;288;31;8,785352859;11,489231561263;0,0348232489051346
"E_paniculata";34;288;32;5,570423008;8,04445400485097;0,00980240880361733
"E_paniculata";34;288;33;8,116902098;10,9195125999688;0,0282516459468597
"E_paniculata";34;288;34;7,957747155;10,7745052345792;0,0267939963691787
"E_paniculata";34;288;35;15,82000134;15,1200963941603;0,148602965934458
"E_paniculata";34;288;36;5,252113122;7,58333173988748;0,00821463145372966
"E_paniculata";34;288;37;9,67662054;12,1617021636416;0,0447199872441206
"E_paniculata";34;288;38;8,435211984;11,1984474065199;0,031290298260359
"E_paniculata";34;288;39;8,148733086;10,9480613386248;0,0285481054893664
"E_paniculata";34;288;40;5,920563883;8,5214372925452;0,0117300234736903
"E_paniculata";34;288;41;9,835775483;12,2725432095349;0,0466242296256873
"E_paniculata";34;288;42;8,626197916;11,3590626009233;0,0331925956251149
"E_paniculata";34;288;43;7,002817496;9,81792750086978;0,0189071174812092
"E_paniculata";34;288;44;9,071831756;11,7154968919788;0,0378626122133343
"E_paniculata";34;288;45;8,276057041;11,0607828597411;0,029750392707029
"E_paniculata";34;288;46;;;
"E_paniculata";34;288;47;9,708451529;12,1840799391576;0,0450975095043391
"E_paniculata";34;288;48;6,620845633;9,38874521519426;0,0161619725178365
"E_urophylla_grandis";34;288;1;12,41408556;14,1331316472348;0,085531828922968
"E_urophylla_grandis";34;288;2;10,28140932;13,1175093366141;0,0544523423899791
"E_urophylla_grandis";34;288;3;10,98169107;13,4856859312804;0,0638662433352043
"E_urophylla_grandis";34;288;4;11,80929678;13,8752973993052;0,0759889179135945
"E_urophylla_grandis";34;288;5;7,639437268;11,288971395289;0,0258724166369753
"E_urophylla_grandis";34;288;6;4,456338407;7,43749839691768;0,00580020170823808
"E_urophylla_grandis";34;288;7;10,82253613;13,4053283392416;0,061658851370113
"E_urophylla_grandis";34;288;8;9,262817688;12,5060597254244;0,0421372915108191
"E_urophylla_grandis";34;288;9;12,60507149;14,2103271975119;0,0886654841391147
"E_urophylla_grandis";34;288;10;9,167324722;12,4434494070005;0,0410663308948533
"E_urophylla_grandis";34;288;11;;;
"E_urophylla_grandis";34;288;12;;;
"E_urophylla_grandis";34;288;13;9,772113506;12,824078231455;0,048090916079393
"E_urophylla_grandis";34;288;14;;;
"E_urophylla_grandis";34;288;15;13,05070533;14,3831734912882;0,0962016614332872
"E_urophylla_grandis";34;288;16;;;
"E_urophylla_grandis";34;288;17;10,02676141;12,9736905545761;0,0512206142709588
"E_urophylla_grandis";34;288;18;13,36901522;14,5007633546187;0,101776986146633
"E_urophylla_grandis";34;288;19;11,77746579;13,8611321591471;0,0755026670471399
"E_urophylla_grandis";34;288;20;7,512113314;11,1777414378858;0,0247706957816236
"E_urophylla_grandis";34;288;21;13,62366313;14,5915292103668;0,106352692015184
"E_urophylla_grandis";34;288;22;9,230986699;12,485298746745;0,0417787146642952
"E_urophylla_grandis";34;288;23;15,21521256;15,1002042619828;0,137277308487171
"E_urophylla_grandis";34;288;24;9,45380362;12,6283851470867;0,0443221539338881
"E_urophylla_grandis";34;288;25;;;
"E_urophylla_grandis";34;288;26;11,71380381;13,8326146837096;0,0745349658988292
"E_urophylla_grandis";34;288;27;10,82253613;13,4053283392416;0,061658851370113
"E_urophylla_grandis";34;288;28;6,68450761;10,3850567738448;0,0182224851470828
"E_urophylla_grandis";34;288;29;12,09577567;14,0000505230667;0,0804371984523047
"E_urophylla_grandis";34;288;30;9,89943746;12,8996296434615;0,0496430161481927
"E_urophylla_grandis";34;288;31;10,82253613;13,4053283392416;0,061658851370113
"E_urophylla_grandis";34;288;32;10,09042339;13,0101754176595;0,0520189781577127
"E_urophylla_grandis";34;288;33;9,581127574;12,7078594823384;0,0458105531127656
"E_urophylla_grandis";34;288;34;10,50422624;13,2388518537023;0,0573638566773176
"E_urophylla_grandis";34;288;35;8,371550007;11,8807178184688;0,0326974826732616
"E_urophylla_grandis";34;288;36;10,59971921;13,2896238109976;0,0586355893847336
"E_urophylla_grandis";34;288;37;9,708451529;12,7857298694127;0,0473244247563282
"E_urophylla_grandis";34;288;38;12,09577567;14,0000505230667;0,0804371984523047
"E_urophylla_grandis";34;288;39;13,46450819;14,5351362200993;0,10348084861766
"E_urophylla_grandis";34;288;40;8,339719018;11,8565674975905;0,0323833445741133
"E_urophylla_grandis";34;288;41;12,35042358;14,1069649580458;0,0845000914132442
"E_urophylla_grandis";34;288;42;;;
"E_urophylla_grandis";34;288;43;6,46169069;10,1486930463859;0,0166403452772333
"E_urophylla_grandis";34;288;44;10,50422624;13,2388518537023;0,0573638566773176
"E_urophylla_grandis";34;288;45;11,07718404;13,5330158772495;0,065209852762246
"E_urophylla_grandis";34;288;46;4,83831027;8,04942252756402;0,00739966469971941
"E_urophylla_grandis";34;288;47;9,644789551;12,7469922116593;0,0465643041966893
"E_urophylla_grandis";34;288;48;10,79070514;13,3890311101946;0,0612221655308923
"E_camaldulensis";46;288;1;5,888732894;6,57485190979775;0,00895343267709772
"E_camaldulensis";46;288;2;15,78817035;15,220651689996;0,148989869821692
"E_camaldulensis";46;288;3;4,042535555;3,56750546022799;0,00228945561718233
"E_camaldulensis";46;288;4;13,87831104;14,2099028397325;0,107479151063087
"E_camaldulensis";46;288;5;12,50957853;13,3536205898997;0,0820624112866118
"E_camaldulensis";46;288;6;6,366197724;7,26927312589555;0,0115694075078918
"E_camaldulensis";46;288;7;;;
"E_camaldulensis";46;288;8;7,321127382;8,54354633056549;0,0179826624062175
"E_camaldulensis";46;288;9;11,07718404;12,3085943803975;0,0593098858773426
"E_camaldulensis";46;288;10;7,321127382;8,54354633056549;0,0179826624062175
"E_camaldulensis";46;288;11;12,47774754;13,3321702613945;0,0815141728045908
"E_camaldulensis";46;288;12;4,424507418;4,22163002430965;0,00324541254609165
"E_camaldulensis";46;288;13;12,47774754;13,3321702613945;0,0815141728045908
"E_camaldulensis";46;288;14;9,612958563;11,0441018957906;0,0400778514444341
"E_camaldulensis";46;288;15;6,939155519;8,05185768199586;0,0152254177536053
"E_camaldulensis";46;288;16;;;
"E_camaldulensis";46;288;17;13,78281807;14,1540884433196;0,105588796037903
"E_camaldulensis";46;288;18;12,35042358;13,2456152860346;0,0793406452644675
"E_camaldulensis";46;288;19;7,734930234;9,05016259644638;0,0212632217973162
"E_camaldulensis";46;288;20;10,37690229;11,7314166147018;0,049607323805075
"E_camaldulensis";46;288;21;11,65014183;12,7470297957233;0,0679409025266386
"E_camaldulensis";46;288;22;12,0321137;13,0238214516224;0,0740426875069261
"E_camaldulensis";46;288;23;7,671268257;8,97393885295593;0,0207384995441313
"E_camaldulensis";46;288;24;10,0585924;11,4527414309981;0,0455033908617998
"E_camaldulensis";46;288;25;15,72450838;15,1899135045229;0,147492296978035
"E_camaldulensis";46;288;26;8,97633879;10,4200819327608;0,0329708004395203
"E_camaldulensis";46;288;27;6,68450761;7,71081492169995;0,013530037768928
"E_camaldulensis";46;288;28;8,53070495;9,95282733938779;0,0284430522068695
"E_camaldulensis";46;288;29;11,26816997;12,4579637999705;0,0621174657033467
"E_camaldulensis";46;288;30;10,69521218;11,9996884937176;0,0539024701256617
"E_camaldulensis";46;288;31;6,811831564;7,88267908783866;0,014363541492993
"E_camaldulensis";46;288;32;;;
"E_camaldulensis";46;288;33;12,79605742;13,5433579039234;0,0870840466313765
"E_camaldulensis";46;288;34;5,825070917;6,47935649213785;0,00863364515547111
"E_camaldulensis";46;288;35;13,87831104;14,2099028397325;0,107479151063087
"E_camaldulensis";46;288;36;7,257465405;8,46322727844038;0,0175051500685841
"E_camaldulensis";46;288;37;9,803944494;11,2219544961765;0,042357476310972
"E_camaldulensis";46;288;38;8,307888029;9,70918041474386;0,0263162331936083
"E_camaldulensis";46;288;39;;;
"E_camaldulensis";46;288;40;11,71380381;12,7939944893063;0,0689385170320178
"E_camaldulensis";46;288;41;12,19126864;13,1356980100756;0,0766674191087819
"E_camaldulensis";46;288;42;8,212395064;9,60264048195809;0,0254325684291852
"E_camaldulensis";46;288;43;11,01352206;12,258063983708;0,0583894281167644
"E_camaldulensis";46;288;44;4,901972247;5,02170133957915;0,0047386263151502
"E_camaldulensis";46;288;45;8,912676813;10,3549198343284;0,0323015188672326
"E_camaldulensis";46;288;46;;;
"E_camaldulensis";46;288;47;7,321127382;8,54354633056549;0,0179826624062175
"E_camaldulensis";46;288;48;18,11183252;16,2276055666953;0,209044678247725
"E_citriodora";46;288;1;10,24957834;14,7992030888257;0,061053450579047
"E_citriodora";46;288;2;9,421972631;14,1443380992785;0,0493089995881442
"E_citriodora";46;288;3;11,49098689;15,6463560420356;0,0811311725513623
"E_citriodora";46;288;4;10,47239526;14,9623375803042;0,0644393848128045
"E_citriodora";46;288;5;9,358310654;14,0905081070608;0,048459781911946
"E_citriodora";46;288;6;6,111549815;10,4406042694065;0,0153139855425627
"E_citriodora";46;288;7;7,925916166;12,7243121900394;0,0313901326130657
