"Esp";"I_meses";"Parc_m2";"N_arv";"DAP_cm";"H_m";"Vol"
"E_urophylla_grandis";60;600;36;17,98450857;23,1826806028833;0,294456189582135
"E_urophylla_grandis";60;600;37;;;
"E_urophylla_grandis";60;600;38;11,65014183;19,3293453079459;0,103024248512504
"E_urophylla_grandis";60;600;39;16,4884521;22,4899923084268;0,24010929162428
"E_urophylla_grandis";60;600;40;12,54140952;20,0514693611916;0,123850791745738
"E_urophylla_grandis";60;600;41;10,3450713;18,110917010518;0,0761144831543548
"E_urophylla_grandis";60;600;42;12,0321137;19,6486558723111;0,111706022083359
"E_urophylla_grandis";60;600;43;11,84112777;19,4909218561793;0,107319440701076
"E_urophylla_grandis";60;600;44;20,62648062;24,1970017767996;0,404270180358816
"E_urophylla_grandis";60;600;45;10,88619811;18,6417937495203;0,0867561061200363
"E_urophylla_grandis";60;600;46;18,20732549;23,2777259876311;0,303034970617319
"E_urophylla_grandis";60;600;47;9,167324722;16,8078171163607;0,0554697782539567
"E_urophylla_grandis";60;600;48;14,73774773;21,5365515881657;0,183695402948492
"E_urophylla_grandis";60;600;49;8,562535938;16,0469229138205;0,0462015415790318
"E_urophylla_grandis";60;600;50;11,58647986;19,2746091826137;0,101612816377715
"E_urophylla_grandis";60;600;51;18,71662131;23,4878448384445;0,323115626504778
"E_urophylla_grandis";60;600;52;11,71380381;19,3836393971242;0,104445828536041
"E_urophylla_grandis";60;600;53;14,32394488;21,2842068559163;0,171491515793703
"E_urophylla_grandis";60;600;54;11,23633898;18,9654227314162;0,0940312216112845
"E_urophylla_grandis";60;600;55;13,36901522;20,6555011686943;0,144975447491071
"E_urophylla_grandis";60;600;56;6,843662553;13,4522414617973;0,0247418240581672
"E_urophylla_grandis";60;600;57;14,32394488;21,2842068559163;0,171491515793703
"E_urophylla_grandis";60;600;58;15,62901541;22,0434940960578;0,211447989326162
"E_urophylla_grandis";60;600;59;7,352958371;14,2962964077115;0,0303534208903658
"E_urophylla_grandis";60;600;60;12,00028271;19,6226281013794;0,110968576186947
"E_urophylla_grandis";60;600;61;9,803944494;17,5391319549772;0,066201780318311
"E_urophylla_grandis";60;600;62;15,97915629;22,2301083622805;0,222899530904834
"E_urophylla_grandis";60;600;63;14,10112796;21,1434969071515;0,165098987332166
"E_urophylla_grandis";60;600;64;9,262817688;16,9218529355825;0,0570156440721498
"E_urophylla_grandis";60;600;65;12,54140952;20,0514693611916;0,123850791745738
"E_urophylla_grandis";60;600;66;11,61831085;19,3020328282361;0,102317264242674
"E_urophylla_grandis";60;600;67;13,49633917;20,7433280186869;0,14837826489493
"E_urophylla_grandis";60;600;68;;;
"E_urophylla_grandis";60;600;69;12,09577567;19,7004026982299;0,113188534485425
"E_urophylla_grandis";60;600;70;;;
"E_urophylla_grandis";60;600;71;12,98704336;20,3840677503411;0,135011673619176
"E_urophylla_grandis";60;600;72;11,55464887;19,2470737275578;0,100910904847081
"E_urophylla_grandis";60;600;73;;;
"E_urophylla_grandis";60;600;74;17,12507188;22,7969506143444;0,262543608598922
"E_urophylla_grandis";60;600;75;10,53605723;18,3027375964114;0,0797870082905093
"E_urophylla_grandis";60;600;76;17,02957891;22,7521112360875;0,259113121750161
"E_urophylla_grandis";60;600;77;14,51493081;21,4020912590835;0,177070428074728
"E_urophylla_grandis";60;600;78;12,09577567;19,7004026982299;0,113188534485425
"E_urophylla_grandis";60;600;79;10,88619811;18,6417937495203;0,0867561061200363
"E_urophylla_grandis";60;600;80;20,05352283;23,9963069171547;0,378953259779553
"E_urophylla_grandis";60;600;81;5,920563883;11,7301349918421;0,0161468956562335
"E_urophylla_grandis";60;600;82;13,973804;21,0615089147868;0,16150228184873
"E_urophylla_grandis";60;600;83;13,56000115;20,7867602683438;0,150094972583099
"E_urophylla_grandis";60;600;84;11,61831085;19,3020328282361;0,102317264242674
"E_urophylla_grandis";60;600;85;;;
"E_urophylla_grandis";60;600;86;13,46450819;20,7214922504757;0,147523736292088
"E_urophylla_grandis";60;600;87;;;
"E_urophylla_grandis";60;600;88;;;
"E_urophylla_grandis";60;600;89;11,84112777;19,4909218561793;0,107319440701076
"E_urophylla_grandis";60;600;90;;;
"E_urophylla_grandis";60;600;91;15,05605762;21,7231179956295;0,193376895264996
"E_urophylla_grandis";60;600;92;11,23633898;18,9654227314162;0,0940312216112845
"E_urophylla_grandis";60;600;93;12,0321137;19,6486558723111;0,111706022083359
"E_urophylla_grandis";60;600;94;;;
"E_urophylla_grandis";60;600;95;25,178312;25,5063798365804;0,634982754206058
"E_urophylla_grandis";60;600;96;10,15408537;17,9140055455669;0,0725327612295657
"E_urophylla_grandis";60;600;97;16,99774792;22,7370726093905;0,257974751592374
"E_urophylla_grandis";60;600;98;16,58394507;22,5372665107751;0,243409109382447
"E_urophylla_grandis";60;600;99;11,87295875;19,5174740986898;0,108044189331974
"E_urophylla_grandis";60;600;100;19,35324108;23,7373698347939;0,349140231174055
"E_camaldulensis";85;288;1;6,334366735;15,4649460619195;0,0243677091732107
"E_camaldulensis";85;288;2;20,4036637;22,1839010866921;0,362672076855331
"E_camaldulensis";85;288;3;;;
"E_camaldulensis";85;288;4;8,276057041;17,484825120843;0,0470292582681604
"E_camaldulensis";85;288;5;16,10648024;21,2430284610148;0,216410139464681
"E_camaldulensis";85;288;6;;;
"E_camaldulensis";85;288;7;;;
"E_camaldulensis";85;288;8;;;
"E_camaldulensis";85;288;9;12,73239545;20,1156521950572;0,128060219267702
"E_camaldulensis";85;288;10;8,849014836;17,9441318939413;0,0551787915492129
"E_camaldulensis";85;288;11;15,27887454;21,0075645476212;0,192583165908492
"E_camaldulensis";85;288;12;;;
"E_camaldulensis";85;288;13;18,27098747;21,7672461440836;0,285356266063323
"E_camaldulensis";85;288;14;10,21774735;18,8673957485194;0,0773538910444719
"E_camaldulensis";85;288;15;7,321127382;16,5949431172358;0,0349294365806851
"E_camaldulensis";85;288;16;;;
"E_camaldulensis";85;288;17;21,54957929;22,3763498763371;0,408062533438806
"E_camaldulensis";85;288;18;14,89690267;20,8910427745371;0,182058921027375
"E_camaldulensis";85;288;19;8,658028904;17,7964893121744;0,0523880564093366
"E_camaldulensis";85;288;20;12,79605742;20,1417199552528;0,12951163900876
"E_camaldulensis";85;288;21;14,86507168;20,8810924234247;0,181195378616243
"E_camaldulensis";85;288;22;14,16478994;20,6521891066834;0,162721993332024
"E_camaldulensis";85;288;23;9,326479665;18,2915209079719;0,0624806010643925
"E_camaldulensis";85;288;24;12,22309963;19,8986549271527;0,116747156010418
"E_camaldulensis";85;288;25;20,91295952;22,2718313234152;0,382513536002353
"E_camaldulensis";85;288;26;9,994930426;18,7314547376476;0,0734836878493609
"E_camaldulensis";85;288;27;6,811831564;16,0426501741326;0,0292323547446236
"E_camaldulensis";85;288;28;10,47239526;19,0167987483766;0,0819010268868288
"E_camaldulensis";85;288;29;16,55211408;21,3610438468109;0,229820782481572
"E_camaldulensis";85;288;30;13,94197301;20,5751053769119;0,157054516149304
"E_camaldulensis";85;288;31;7,639437268;16,9109405653088;0,0387570208753809
"E_camaldulensis";85;288;32;;;
"E_camaldulensis";85;288;33;18,71662131;21,8614622066696;0,300741941451209
"E_camaldulensis";85;288;34;6,429859701;15,5855879572261;0,0253038188407902
"E_camaldulensis";85;288;35;16,87042397;21,4418991219689;0,239648727934692
"E_camaldulensis";85;288;36;;;
"E_camaldulensis";85;288;37;12,09577567;19,8419404780907;0,114001738871253
"E_camaldulensis";85;288;38;13,36901522;20,3665481822194;0,142947363632153
"E_camaldulensis";85;288;39;;;
"E_camaldulensis";85;288;40;15,24704355;20,9980531335374;0,1916947405897
"E_camaldulensis";85;288;41;16,10648024;21,2430284610148;0,216410139464681
"E_camaldulensis";85;288;42;14,73774773;20,8409094969593;0,177761943558349
"E_camaldulensis";85;288;43;13,30535324;20,342404207297;0,14142135149699
"E_camaldulensis";85;288;44;5,347606088;14,0416485043664;0,0157687330561074
"E_camaldulensis";85;288;45;9,867606472;18,6514794474012;0,0713176154838623
"E_camaldulensis";85;288;46;;;
"E_camaldulensis";85;288;47;14,32394488;20,7059507676189;0,166832379854537
"E_camaldulensis";85;288;48;20,30817074;22,1669632071498;0,359010952720542
"E_citriodora";85;288;1;15,59718442;21,3633553630725;0,204090018435221
"E_citriodora";85;288;2;11,84112777;19,5310497334706;0,107540389785948
"E_citriodora";85;288;3;14,22845191;20,7902236308114;0,165285344492851
"E_citriodora";85;288;4;12,06394469;19,6658366253381;0,112396034109258
"E_citriodora";85;288;5;10,47239526;18,603276377882;0,0801200800917182
"E_citriodora";85;288;6;6,366197724;14,1791348752147;0,0225667940438693
"E_citriodora";85;288;7;8,912676813;17,2818524736738;0,0539096480388459
"E_citriodora";85;288;8;11,96845172;19,6085721246767;0,11030159691829
"E_citriodora";85;288;9;22,69549488;23,3382384026545;0,472070945442051
"E_citriodora";85;288;10;5,920563883;13,4588972819734;0,0185265907179353
"E_citriodora";85;288;11;9,740282517;18,0237701822862;0,0671504046992883
"E_citriodora";85;288;12;13,52817016;20,4593831526106;0,147038321318559
"E_citriodora";85;288;13;24,00056542;23,5860941304476;0,533530018495959
"E_citriodora";85;288;14;14,19662092;20,7757832769187;0,164432350076429
"E_citriodora";85;288;15;;;
"E_citriodora";85;288;16;;;
"E_citriodora";85;288;17;20,72197359;22,910390356743;0,386326595045435
"E_citriodora";85;288;18;10,66338119;18,7440918574101;0,0836978223217397
"E_citriodora";85;288;19;13,59183214;20,4906402892625;0,148652226960647
"E_citriodora";85;288;20;;;
"E_citriodora";85;288;21;10,6315502;18,7209010293831;0,0830959431286241
"E_citriodora";85;288;22;8,498873961;16,8705547609703;0,0478533148206771
"E_citriodora";85;288;23;;;
"E_citriodora";85;288;24;12,73239545;20,0468302709795;0,127622085291117
"E_citriodora";85;288;25;16,55211408;21,7146322081629;0,233624995162612
"E_citriodora";85;288;26;14,67408575;20,9868020371534;0,17746317893782
"E_citriodora";85;288;27;11,04535305;19,0140472791483;0,091094815235652
"E_citriodora";85;288;28;16,10648024;21,5551768567428;0,219590104034099
"E_citriodora";85;288;29;9,103662745;17,4621480297741;0,0568315985626091
"E_citriodora";85;288;30;17,57070572;22,0525644035368;0,267360592499461
"E_citriodora";85;288;31;8,276057041;16,6365497373524;0,0447476362435199
"E_citriodora";85;288;32;16,36112815;21,6472144797708;0,227556056251818
"E_citriodora";85;288;33;17,09324089;21,8985264684078;0,251260144014011
"E_citriodora";85;288;34;;;
"E_citriodora";85;288;35;8,53070495;16,9032448156898;0,0483058590653432
"E_citriodora";85;288;36;16,36112815;21,6472144797708;0,227556056251818
"E_citriodora";85;288;37;7,734930234;16,0278878281542;0,0376572829715089
"E_citriodora";85;288;38;;;
"E_citriodora";85;288;39;11,23633898;19,1434989770784;0,0949141297940708
"E_citriodora";85;288;40;;;
"E_citriodora";85;288;41;14,13295895;20,7467378561041;0,162733100968642
"E_citriodora";85;288;42;6,811831564;14,8363719380026;0,0270343168309048
"E_citriodora";85;288;43;6,047887837;13,671575899294;0,0196374874269684
"E_citriodora";85;288;44;18,93943823;22,456142321994;0,316321873325653
"E_citriodora";85;288;45;;;
"E_citriodora";85;288;46;5,506761031;12,7263928049217;0,0151550603571288
"E_citriodora";85;288;47;;;
"E_citriodora";85;288;48;17,0614099;21,8879902868741;0,250204782703006
"E_dunnii";85;288;1;17,82535363;23,979108276922;0,299205259399972
"E_dunnii";85;288;2;16,80676199;23,7537227834662;0,26348728902288
"E_dunnii";85;288;3;19,92619888;24,3763005866928;0,380081388117286
"E_dunnii";85;288;4;;;
"E_dunnii";85;288;5;19,51239602;24,3043476451785;0,363383378052485
"E_dunnii";85;288;6;;;
"E_dunnii";85;288;7;17,60253671;23,9318580787384;0,291196949984691
"E_dunnii";85;288;8;;;
"E_dunnii";85;288;9;17,37971979;23,8834930522272;0,283297844574089
"E_dunnii";85;288;10;13,68732511;22,8756790127378;0,168294935021024
"E_dunnii";85;288;11;16,36112815;23,6470387215562;0,248578258350047
"E_dunnii";85;288;12;15,6608464;23,4682097728073;0,226032197545472
"E_dunnii";85;288;13;16,99774792;23,7978722026695;0,270010580314336
"E_dunnii";85;288;14;17,25239583;23,8553401096827;0,278833099313085
"E_dunnii";85;288;15;14,67408575;23,1899807851768;0,196093130452125
"E_dunnii";85;288;16;17,02957891;23,8051420182414;0,27110559534664
"E_dunnii";85;288;17;15,9473253;23,5431000835753;0,235125234128844
"E_dunnii";85;288;18;16,55211408;23,693404860442;0,2549143611019
"E_dunnii";85;288;19;18,14366351;24,0447496788637;0,310835141198362
"E_dunnii";85;288;20;20,37183272;24,4507425433893;0,398485149661857
"E_dunnii";85;288;21;17,18873385;23,8411198651006;0,276614098168676
"E_dunnii";85;288;22;19,19408614;24,247040652318;0,350795089448432
"E_dunnii";85;288;23;;;
"E_dunnii";85;288;24;;;
"E_dunnii";85;288;25;20,46732568;24,4663012837668;0,402485654303173
"E_dunnii";85;288;26;;;
"E_dunnii";85;288;27;15,08788861;23,3106804908069;0,208387553338657
"E_dunnii";85;288;28;;;
"E_dunnii";85;288;29;;;
"E_dunnii";85;288;30;20,24450876;24,4297848857745;0,393182350304321
"E_dunnii";85;288;31;;;
"E_dunnii";85;288;32;17,09324089;23,8196070235497;0,273302310990123
"E_dunnii";85;288;33;16,93408594;23,7832573035207;0,267827235790058
"E_dunnii";85;288;34;18,52563538;24,1207653658945;0,325085196917587
"E_dunnii";85;288;35;18,71662131;24,1576961251611;0,332330580863562
"E_dunnii";85;288;36;15,97915629;23,5512698854826;0,236146712563695
"E_dunnii";85;288;37;;;
"E_dunnii";85;288;38;16,80676199;23,7537227834662;0,26348728902288
"E_dunnii";85;288;39;15,9473253;23,5431000835753;0,235125234128844
"E_dunnii";85;288;40;14,2602829;23,0629565463885;0,184175199509316
"E_dunnii";85;288;41;14,8332407;23,2371261083406;0,200777197913704
"E_dunnii";85;288;42;16,52028309;23,6857453582547;0,253852772967112
"E_dunnii";85;288;43;20,11718481;24,4085802490744;0,387915216719477
"E_dunnii";85;288;44;;;
"E_dunnii";85;288;45;12,50957853;22,4427799895545;0,137918299349524
"E_dunnii";85;288;46;18,93943823;24,1999097252993;0,340884942251233
"E_dunnii";85;288;47;16,71126902;23,7313010781808;0,260255727638661
"E_dunnii";85;288;48;;;
"E_paniculata";85;288;1;14,8332407;20,5464244408708;0,177528559562406
"E_paniculata";85;288;2;10,21774735;17,585471044467;0,0720981649651445
"E_paniculata";85;288;3;;;
"E_paniculata";85;288;4;9,612958563;17,0407771308509;0,0618391373777759
"E_paniculata";85;288;5;;;
"E_paniculata";85;288;6;8,085071109;15,4121176036635;0,0395630611978359
"E_paniculata";85;288;7;13,49633917;19,8571121173258;0,142039109594112
"E_paniculata";85;288;8;17,47521275;21,6448888810178;0,259573402405487
"E_paniculata";85;288;9;16,58394507;21,3073944857039;0,230126129650461
"E_paniculata";85;288;10;11,55464887;18,6330542456151;0,0976916486425465
"E_paniculata";85;288;11;16,45662112;21,2566585396127;0,226066506460906
"E_paniculata";85;288;12;8,021409132;15,335002303862;0,0387476231694373
"E_paniculata";85;288;13;10,02676141;17,4187485947083;0,0687698692287419
"E_paniculata";85;288;14;14,29211389;20,2801711648303;0,162676357106966
"E_paniculata";85;288;15;12,60507149;19,3325655771233;0,12062574370891
"E_paniculata";85;288;16;12,35042358;19,1716455626677;0,114837302524366
"E_paniculata";85;288;17;10,79070514;18,058700822009;0,0825745165500496
"E_paniculata";85;288;18;16,74310001;21,3698951065938;0,235252376268779
"E_paniculata";85;288;19;12,0321137;18,9629407550029;0,107807612516074
"E_paniculata";85;288;20;9,549296586;16,9804943655212;0,0608069163305704
"E_paniculata";85;288;21;13,40084621;19,8036095147791;0,139658922317198
"E_paniculata";85;288;22;11,71380381;18,7453533583353;0,101006520117304
"E_paniculata";85;288;23;8,307888029;15,6755950646129;0,0424878926487445
"E_paniculata";85;288;24;;;
"E_paniculata";85;288;25;13,40084621;19,8036095147791;0,139658922317198
"E_paniculata";85;288;26;10,15408537;17,5304183095468;0,0709796389348236
"E_paniculata";85;288;27;17,63436769;21,7020877880955;0,265021547450573
"E_paniculata";85;288;28;10,02676141;17,4187485947083;0,0687698692287419
"E_paniculata";85;288;29;7,257465405;14,3403964683484;0,0296613554100007
"E_paniculata";85;288;30;16,90225496;21,431396877543;0,240436092609237
"E_paniculata";85;288;31;15,15155058;20,6956651043467;0,186574992857155
"E_paniculata";85;288;32;7,161972439;14,2063981540662;0,0286160152598328
"E_paniculata";85;288;32;4,742817304;9,87260670505106;0,00872096439665672
"E_paniculata";85;288;33;;;
"E_paniculata";85;288;34;11,77746579;18,7896078672603;0,102348458297606
"E_paniculata";85;288;35;24,82817112;23,6028869317219;0,571366102721383
"E_paniculata";85;288;36;;;
"E_paniculata";85;288;37;15,21521256;20,7248899543858;0,188411829553443
"E_paniculata";85;288;38;14,67408575;20,4697978299932;0,173091421393986
"E_paniculata";85;288;39;12,66873347;19,3719890577509;0,122095736661704
"E_paniculata";85;288;40;6,90732453;13,8375872841368;0,0259262665245063
"E_paniculata";85;288;41;15,21521256;20,7248899543858;0,188411829553443
"E_paniculata";85;288;42;9,612958563;17,0407771308509;0,0618391373777759
"E_paniculata";85;288;43;9,390141642;16,8271808823053;0,0582660443930305
"E_paniculata";85;288;44;15,59718442;20,8960522127942;0,199625742719432
"E_paniculata";85;288;45;13,68732511;19,9622966879733;0,146861364075889
"E_paniculata";85;288;46;;;
"E_paniculata";85;288;47;10,75887415;18,0334173214047;0,0819731404769668
"E_paniculata";85;288;48;10,21774735;17,585471044467;0,0720981649651445
"E_urophylla_grandis";85;288;1;19,09859317;23,9824999530706;0,343524007333949
"E_urophylla_grandis";85;288;2;13,08253632;20,6732712932332;0,138948220060614
"E_urophylla_grandis";85;288;3;17,12507188;23,1064984595936;0,266108550669491
"E_urophylla_grandis";85;288;4;17,3478888;23,2136172007768;0,274344314003979
"E_urophylla_grandis";85;288;5;10,28140932;18,1817397662087;0,0754745656045894
"E_urophylla_grandis";85;288;6;;;
"E_urophylla_grandis";85;288;7;17,09324089;23,0910088909904;0,264942494087407
"E_urophylla_grandis";85;288;8;12,66873347;20,3574103361083;0,128306546328407
"E_urophylla_grandis";85;288;9;19,63971998;24,1968124920491;0,366512362072457
"E_urophylla_grandis";85;288;10;10,82253613;18,7352666928712;0,0861743177907515
"E_urophylla_grandis";85;288;11;;;
"E_urophylla_grandis";85;288;12;;;
"E_urophylla_grandis";85;288;13;12,38225457;20,1294304785973;0,121196709920243
"E_urophylla_grandis";85;288;14;;;
"E_urophylla_grandis";85;288;15;22,28169203;25,1146589275852;0,489647458642109
"E_urophylla_grandis";85;288;16;;;
"E_urophylla_grandis";85;288;17;11,61831085;19,4809214855525;0,103265526955909
"E_urophylla_grandis";85;288;18;12,35042358;20,103609136261;0,120419722796668
"E_urophylla_grandis";85;288;19;15,82000134;22,4301789195871;0,220447742329113
"E_urophylla_grandis";85;288;20;10,3450713;18,248973720317;0,0766946920474905
"E_urophylla_grandis";85;288;21;21,10394545;24,7297347608275;0,432520459111531
"E_urophylla_grandis";85;288;22;10,31324031;18,2154294790193;0,0760833411172563
"E_urophylla_grandis";85;288;23;24,57352321;25,7713617337587;0,611127895183429
"E_urophylla_grandis";85;288;24;13,11436731;20,6969373544226;0,139785027900618
"E_urophylla_grandis";85;288;25;18,14366351;23,5783785026478;0,304806192993617
"E_urophylla_grandis";85;288;26;15,27887454;22,1226422267991;0,202805445088126
"E_urophylla_grandis";85;288;27;;;
"E_urophylla_grandis";85;288;28;14,19662092;21,4523210637996;0,169786886977857
"E_urophylla_grandis";85;288;29;11,96845172;19,7857847210624;0,111298448308136
"E_urophylla_grandis";85;288;30;16,80676199;22,9494458514546;0,254565876982706
"E_urophylla_grandis";85;288;31;;;
"E_urophylla_grandis";85;288;32;15,69267739;22,3593500778684;0,21622860906454
"E_urophylla_grandis";85;288;33;14,16478994;21,4313908007909;0,168861451585959
"E_urophylla_grandis";85;288;34;13,87831104;21,2396547788424;0,160649941822261
"E_urophylla_grandis";85;288;35;10,24957834;18,1479037022873;0,0748683652187664
"E_urophylla_grandis";85;288;36;16,26563518;22,6710096729022;0,235544410377643
"E_urophylla_grandis";85;288;37;14,16478994;21,4313908007909;0,168861451585959
"E_urophylla_grandis";85;288;38;15,27887454;22,1226422267991;0,202805445088126
"E_urophylla_grandis";85;288;39;19,22591713;24,0338378444963;0,348864793990816
"E_urophylla_grandis";85;288;40;11,33183195;19,2212609621983;0,0969263841112573
"E_urophylla_grandis";85;288;41;20,11718481;24,3778104953594;0,387426206069987
"E_urophylla_grandis";85;288;42;;;
"E_urophylla_grandis";85;288;43;;;
"E_urophylla_grandis";85;288;44;;;
"E_urophylla_grandis";85;288;45;15,72450838;22,3771437428527;0,217279468343139
"E_urophylla_grandis";85;288;46;5,634084985;11,0858484235668;0,0138189679369
"E_urophylla_grandis";85;288;47;12,98704336;20,601742092996;0,136453416144061
"E_urophylla_grandis";85;288;48;14,57859279;21,697868995357;0,181095717027422
